Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,patr1_T1,patr1_T2,patr1_T3,esgTS_T1,esgTS_T2,esgTS_T3
CG5913,149.1843581284176,0.05865065505082529,0.16651100273946395,0.35223291005336543,0.7246635978009266,0.8271715369716713,156.08745114053244,158.92053231291732,141.26118282781792,142.00527425842148,142.2095775091481,154.62213072166847
Bgb,25.719151661622696,-0.13547585947942484,0.3842804249463883,-0.35254426373220893,0.7244301288063479,0.8271715369716713,16.909473873557683,27.789382699526524,28.25223656556358,26.62598892345403,19.823153228547916,34.91467467908643
Cdk12,588.7553812733213,-0.03867152299025536,0.10979534521709025,-0.3522145944693102,0.7246773325650593,0.8271715369716713,595.7337718530322,591.3928005742988,556.0040156102913,590.2094211365643,645.5452942687996,553.646984196942
CG15772,16.597382221642,-0.16489574058995526,0.4678950328825843,-0.35242036995792375,0.7245230276589103,0.8271715369716713,14.308016354548807,11.28943672168265,21.471699789828325,18.63819224641782,12.928143409922555,20.948804807451857
vls,112.98704015956997,0.0680901679489365,0.19342535778164333,0.3520229649816808,0.7248210398639314,0.8272325773026918,113.16340207688602,111.1575307981061,123.17975142585722,120.70448311965826,118.9389193712875,90.77815416562471
Fsn,117.26271703986693,-0.06566473387418915,0.18665901067237925,-0.3517897884364275,0.7249959173183197,0.8273291722646695,104.05830076035497,108.55227617002548,131.09037766421503,115.37928533496746,119.80079559861566,124.69526671102295
CG30033,6.914945046978249,-0.24794871641808836,0.7051355837191047,-0.35163268191675934,0.7251137519593542,0.8273606568716066,5.202915038017748,6.947345674881631,6.78053677573526,11.537928533496746,6.033133591297192,4.987810668440918
fdl,223.3091517529049,0.050760100146859666,0.14456880005290326,0.35111379584173485,0.7255029784496579,0.82770175540399,205.51514400170106,241.42026220213668,233.92851876286647,220.1081751005533,228.39720024196512,210.48561020820677
CG2972,220.02223451281426,-0.04986931626536868,0.1421554014250368,-0.3508084516342941,0.7257320562025078,0.8278600835217858,205.51514400170106,217.97297054941117,224.88780306188613,227.20843881347437,224.0878191053243,220.4612315450886
slow,8.93429005962739,-0.2162503361675567,0.616984014931883,-0.3504958490560431,0.7259666048091575,0.8279216112564195,6.5036437975221855,11.28943672168265,6.78053677573526,7.987796677036209,12.066267182594384,8.978059203193654
Shaw,3.3109223836563353,-0.3497545207068722,0.9978115611018253,-0.35052161584563984,0.7259472707763799,0.8279216112564195,3.902186278513311,2.6052546280806115,2.2601789252450866,2.662598892345403,3.447504909312681,4.987810668440918
ATPsynD,392.9930115597731,-0.04315444119567817,0.12316733204262446,-0.3503724606192146,0.7260591913700758,0.8279242122488626,377.21134025628675,354.3146294189632,430.564085259189,391.40203717477425,396.46306457095835,408.0029126784671
AIMP2,179.61273429445677,-0.05480805809112326,0.15698579416618663,-0.3491275015184045,0.7269935908202529,0.8288866111976221,188.60567012814337,180.6309875469224,159.3426142297786,189.0445213565236,171.5133692383059,188.53924326706672
Rnb,167.23450405047686,0.05535319188267137,0.15860899315702753,0.34899150912502225,0.7270956840416034,0.8288999292829421,159.98963741904575,178.894151128202,171.7735983186266,157.09333464837877,168.0658643289932,167.59043845961486
CG9356,92.88565571883098,0.08008709424638757,0.22971965761338992,0.3486296953357441,0.7273673311720908,0.8291065140104101,66.3371667347263,102.47334870450406,116.39921465012196,80.76549973447722,83.60199405083252,107.73671043832384
mRpL1,185.3103657849207,-0.05872089055754588,0.1687502892057317,-0.34797505138469054,0.7278589201033449,0.8295637219676114,152.18526486201912,173.68364187204077,218.10726628615086,173.95646096656634,184.44151264822844,209.48804807451856
hbn,2.1326846124740317,-0.4365725156218928,1.2551543288283358,-0.3478237740130534,0.7279725340985446,0.8295900798776205,2.601457519008874,1.7368364187204077,1.1300894626225433,0.8875329641151343,3.447504909312681,2.992686401064551
Alg2,111.57518933617561,0.06785333046226551,0.19515987497324466,0.3476807436547488,0.7280799598294395,0.8296093800293688,107.96048703886828,117.23645826362753,117.5293041127445,107.39148865793125,127.5576816445692,91.7757162993129
Rab21,42.86338037208917,-0.09995505065824756,0.28789614702235616,-0.3471913455322682,0.7284475722031332,0.8299251077368367,46.826235342159734,39.078819421209175,38.42304172916647,42.60158227752645,41.370058911752174,48.880544550721
CG1024,120.82951576899951,0.06455940429338514,0.18603837431868994,0.34702197613699165,0.7285748089156623,0.8299669294407047,104.05830076035497,130.26273140403057,135.6107355147052,114.49175237085232,125.83392918991287,114.71964537414112
CG9855,36.33112283148482,0.10928604092597705,0.315555806561387,0.34632872745035975,0.7290956815353781,0.8302919919002808,29.91676146860205,35.60514658376836,47.46375743014682,34.61378560049024,34.47504909312681,35.912236812774616
CG42404,13.638144512053383,-0.17688224530800242,0.5112520738632661,-0.34597853847593274,0.7293588436926522,0.8302919919002808,11.706558835539933,17.368364187204076,9.040715700980346,10.650395569381612,18.099400773891578,14.963432005322755
CG13813,2.122898663140845,-0.4300705837167534,1.243269409859459,-0.345919058497039,0.7294035452404954,0.8302919919002808,2.601457519008874,1.7368364187204077,1.1300894626225433,3.550131856460537,1.7237524546563405,1.9951242673763674
CG8520,146.85460132894644,-0.06029250363861617,0.17425250166517428,-0.34600653111120355,0.7293378064425704,0.8302919919002808,167.79400997607237,134.6048224508316,129.96028820159248,160.64346650483932,140.48582505449176,147.63919578585117
ttv,323.04226242535503,-0.046736174907929924,0.13510497327727003,-0.34592490397829634,0.7293991520902439,0.8302919919002808,317.3778173190826,297.86744581054995,339.026838786763,292.88587815799434,368.8830252964569,322.2125691812833
CG3225,39.12621782314393,0.10436566724105094,0.30119238661572484,0.34650831786862357,0.7289607342054307,0.8302919919002808,39.02186278513311,46.02616509609081,36.162862803921385,33.7262526363751,37.92255400243949,41.897609614903715
GCS2alpha,1175.7817641939782,0.03364409188728719,0.0973026274845313,0.34576755794837877,0.729517408026972,0.8303133592873078,1194.0690012250732,1089.864852747056,1286.0418084644543,1179.5313093090135,1129.057857799903,1176.1257556183687
CG7102,5.504202769774233,-0.3073028485761196,0.8890499337433306,-0.3456530807917907,0.7296034492166832,0.8303133592873078,3.902186278513311,9.552600302962242,1.1300894626225433,7.100263712921074,10.342514727938044,0.9975621336881837
Glo1,64.4810983057469,0.08810436019033131,0.25509833754622707,0.34537410567940563,0.7298131415543765,0.8304489117252728,68.93862425373516,78.15763884241835,51.98411528063699,76.32783491390155,58.60758345831558,52.870793085473736
CG11382,3.746626098231344,-0.35132483485060884,1.018780204403104,-0.34484850935678274,0.7302082622198812,0.8307954018406393,1.300728759504437,6.078927465521427,2.2601789252450866,7.987796677036209,0.8618762273281703,3.9902485347527348
CG3995,70.79170340019742,0.0803020557746756,0.23315915437041332,0.3444087622959123,0.7305389001440286,0.8308622548716602,79.34445432977066,79.02605705177855,59.89474151899479,74.55276898567128,68.08822195892546,63.843976556043756
CG7741,93.25565917546429,-0.07120762771519443,0.20662018105655483,-0.3446305552104027,0.7303721317684941,0.8308622548716602,94.9531994438239,100.73651228578365,76.84608345833294,90.5283623397437,101.70139482472409,94.76840270037745
Ns4,138.8520113239274,0.06025588530407858,0.17491601105241045,0.34448467548247474,0.7304818188032738,0.8308622548716602,135.27579098846147,131.1311496133908,159.3426142297786,134.0174775813853,145.6570824184608,127.68795311208751
Gos28,66.01271027912684,-0.0812972176801295,0.23642472179653837,-0.3438609002576812,0.730950897835241,0.8311433840132836,62.434980456212976,59.05243823649386,71.19563614522023,72.77770305744102,63.7788408222846,66.8366629571083
Nha1,12.306333013374768,-0.18851290600931978,0.5482592941227608,-0.34383896092623256,0.7309673980474591,0.8311433840132836,9.105101316531059,18.23678239656428,6.78053677573526,15.088060389957283,14.651895864578895,9.975621336881836
beat-IIIc,2.6182829877914107,0.4444108280572163,1.2936271665678676,0.3435385708822784,0.7311933290009005,0.831297177614119,0,4.342091046801019,4.520357850490173,0,0.8618762273281703,5.985372802129102
Nmdar2,14.326171342923649,0.17156527471069602,0.4997412424141114,0.34330821663209493,0.731366600058264,0.8313910712131636,14.308016354548807,20.842037024644892,10.170805163602889,12.425461497611881,17.237524546563407,10.97318347057002
Cdk9,103.53667085935862,-0.06589616234812413,0.1924232493856686,-0.34245426453666356,0.7320090570951303,0.8320182290414276,101.45684324134609,102.47334870450406,99.44787271078381,98.51615901677991,108.59640464334946,110.72939683938839
CG17454,156.7298001252364,-0.05573999024820012,0.16302526290381827,-0.3419101386825282,0.7324185194119033,0.8323804370854505,153.48599362152356,162.39420515035812,144.65145121568554,157.9808676124939,154.2758446917425,167.59043845961486
Larp7,93.37121051549556,0.07212562181281669,0.21112796080183055,0.3416204160685065,0.7326365708203875,0.8325250472584671,79.34445432977066,107.68385796066528,99.44787271078381,94.96602716031937,99.97764237006776,78.80740856136651
X11L,520.7128974520828,0.038622328207618545,0.11314098039136058,0.3413646237996337,0.7328291034684595,0.8325374498883318,524.1936900802881,496.73521575403663,562.7845523860266,477.4927346939423,534.3632609434655,528.7079308547374
CG14212,7.537732676708485,-0.23313308230711552,0.6827224760324686,-0.3414756222205116,0.7327455538430512,0.8325374498883318,2.601457519008874,7.815763884241835,10.170805163602889,9.762862605266477,6.895009818625362,7.9804970695054696
mahe,1520.4904913566454,0.03691759903583456,0.10822320476965515,0.3411246147664067,0.7330097714988841,0.8326395223766286,1408.6892465433052,1469.3636102374649,1741.4678619013393,1345.4999735985436,1592.7472681024587,1565.1749877567602
Fit2,64.74945100825707,0.08439917223327635,0.24753766915953465,0.3409548636368642,0.7331375614635358,0.8326815118307355,58.532794177699664,75.55238421433774,65.54518883210751,67.4525052727502,71.53572686823813,49.87810668440918
CG4593,125.20518558224748,-0.06040381783450384,0.17726400344390836,-0.3407562542928656,0.7332870855046015,0.8327481729104654,120.96777463391264,126.78905856658976,119.78948303798958,134.0174775813853,124.9720529625847,124.69526671102295
CG18808,2.1143464175451903,-0.42351459119773727,1.2438675919900863,-0.34048205285270644,0.7334935360636068,0.8328794573484204,2.601457519008874,1.7368364187204077,1.1300894626225433,1.7750659282302685,3.447504909312681,1.9951242673763674
CG6163,3.4636649776473605,0.3371275736689083,0.9915867216094472,0.3399879872551294,0.733865574436137,0.8331752292538116,5.202915038017748,5.210509256161223,1.1300894626225433,2.662598892345403,2.585628681984511,3.9902485347527348
Cib2,5.575830734515206,-0.2679075727249728,0.7882073869490951,-0.3398947753610372,0.7339357713191299,0.8331752292538116,7.804372557026622,5.210509256161223,2.2601789252450866,4.437664820575671,7.756886045953532,5.985372802129102
Ufl1,215.03630016775614,0.04965246450424345,0.14655624652309934,0.33879459717479543,0.7347644716671724,0.8340127121758867,219.82316035624987,208.42037024644893,228.27807144975375,192.59465321298416,220.6403141960116,220.4612315450886
Cbl,1924.9803471434639,-0.032420564819894554,0.09582906114885399,-0.3383166278706913,0.735124594509026,0.8343181830228709,2056.452168776515,1723.8101455800047,1932.452981084549,2021.800092254276,1833.2107355270182,1982.1559596384209
eIF2Balpha,84.32330154040676,0.074485298436122,0.22035153439792127,0.3380294066916408,0.7353410274433266,0.8343767117788196,80.6451830892751,103.34176691386426,74.58590453308786,73.66523602155615,87.91137518747337,85.7903434971838
CG33521,21.66244776570468,0.13920181307427254,0.4118714230702476,0.33797395322212165,0.7353828163269227,0.8343767117788196,20.811660152070992,26.92096449016632,20.341610327205778,23.075857066993493,25.85628681984511,12.968307737946388
mt:ATPase8,40.34590165688764,0.11914052440768497,0.3526058171249518,0.3378858731802077,0.7354491937046946,0.8343767117788196,71.54008177274403,29.52621911824693,25.992057640318496,39.05145042106591,37.06067777511132,38.90492321383916
adp,82.95457301460783,-0.0731840185802273,0.21686751864241016,-0.33745956535288907,0.7357704884439372,0.8346379408629072,79.34445432977066,75.55238421433774,88.14697808455838,89.64082937562857,92.22075632411422,72.82203575923741
Rab6,352.87216372048533,0.041392432141470384,0.12280780394957375,0.33705050339037557,0.7360788289785978,0.8348844122325602,373.3091539777734,356.9198840470438,343.5471966372532,340.8126582202116,333.5460999760019,369.097989464628
CG5568,6.9393553360864155,0.2320953668948593,0.6889519285915306,0.33688180156393055,0.7362060045226176,0.8349253648519741,6.5036437975221855,6.947345674881631,9.040715700980346,7.987796677036209,5.171257363969022,5.985372802129102
Alg-2,243.46905536606374,0.049024776658948936,0.14580878462215316,0.33622649544738376,0.7367000743034794,0.8351757488826882,275.7544970149406,253.57811713317952,213.5869084356607,232.5336365981652,230.98282892394963,254.37834409048685
l(3)02640,83.63991200177111,0.07261916664881302,0.2159146162389867,0.33633279633294466,0.7366199210666489,0.8351757488826882,83.24664060828397,94.65758482026222,79.10626238357803,86.09069751916803,87.91137518747337,70.82691149186104
CG13086,8.56794015593993,0.2089250003589298,0.6209916993733647,0.33643766989116525,0.7365408468746074,0.8351757488826882,9.105101316531059,10.421018512322446,7.910626238357803,7.100263712921074,6.895009818625362,9.975621336881836
Mzt1,2.405455504168594,-0.3910505421538976,1.1640466569130763,-0.33594060842107537,0.7369156537035026,0.8353168537529319,1.300728759504437,2.6052546280806115,2.2601789252450866,3.550131856460537,1.7237524546563405,2.992686401064551
hdm,2.0632922170048724,-0.4272401658619104,1.2736672599441237,-0.3354409580102213,0.7372924757921835,0.8356406747512347,1.300728759504437,1.7368364187204077,2.2601789252450866,1.7750659282302685,4.309381136640852,0.9975621336881837
Sox14,439.80209349860496,-0.04253609613213398,0.1269677475022322,-0.33501497009219733,0.7376137936135829,0.8357537199324909,382.4142552943045,426.3933407958601,490.4588267781838,481.93039951451794,413.70058911752176,443.9151494912417
CG14812,133.45508104998206,-0.05953599410304324,0.1779037558145144,-0.3346528229854603,0.7378869931073853,0.8357537199324909,115.76485959589489,135.4732406601918,140.13109336519537,123.36708201200366,141.34770128181992,144.64650938478664
CG11444,350.1764697413526,0.0413022543814691,0.12337974018813809,0.3347571839468014,0.7378082610350201,0.8357537199324909,377.21134025628675,345.63044732536116,343.5471966372532,328.3871967225997,361.12613925050334,345.15649825611155
CG32581,28.026868554395573,-0.1322753576704597,0.395149200559578,-0.3347478812639432,0.7378152790601381,0.8357537199324909,29.91676146860205,37.34198300248877,12.430984088847977,29.28858781579943,23.270658137860597,35.912236812774616
CG11562,73.41631553494264,0.07450797289269821,0.22266092348148778,0.3346252756330316,0.7379077758597825,0.8357537199324909,79.34445432977066,71.21029316753672,75.7159939957104,71.00263712921074,72.39760309556631,70.82691149186104
c(2)M,3.6439520870589903,0.34342558268724316,1.0264266548265821,0.3345836559021024,0.7379391757039173,0.8357537199324909,1.300728759504437,9.552600302962242,1.1300894626225433,4.437664820575671,3.447504909312681,1.9951242673763674
Hs2st,99.49909743977426,0.06750803604646258,0.2018523687669838,0.33444262486903553,0.7380455792692284,0.8357709820578416,105.3590295198594,113.76278542618671,85.8867991593133,90.5283623397437,101.70139482472409,99.75621336881836
CG3281,63.75358659470636,0.0851775768983492,0.2549066303116551,0.33415206499026334,0.7382648135569675,0.8359159948981447,70.2393530132396,76.42080242369794,49.723936355391906,67.4525052727502,50.850697412362045,67.8342250907965
Tpc1,111.11432368080054,0.06402693197947018,0.1916832099345038,0.33402472757706597,0.7383608993508584,0.835921551648391,109.26121579837272,114.63120363554691,116.39921465012196,113.60421940673719,93.08263255144239,119.70745604258204
Parg,128.6349688727289,0.06109357033328777,0.18300501597277954,0.33383549630341786,0.7385036963340083,0.83597998370048,115.76485959589489,148.49951380059485,128.83019873896993,139.3426753660761,120.66267182594385,118.70989390889386
mrj,530.5570775576045,-0.039790418683570174,0.11936511706056961,-0.33335047678442997,0.7388697410986813,0.8361925386463112,587.9293992960055,508.0246524757193,474.6375743014682,528.9696466126201,504.1975929869796,579.5835996728347
CG31812,14.274486000195363,-0.16158483371846702,0.4847375504017867,-0.33334498964343373,0.7388738825887617,0.8361925386463112,13.007287595044371,13.894691349763262,13.56107355147052,15.975593354072418,17.237524546563407,11.970745604258203
Hsp70Bb,263.7302935220402,-0.05840841029410404,0.17536651782552998,-0.333064777805612,0.7390853861376473,0.8363286620723218,335.58801995214475,207.5519520370887,233.92851876286647,274.2476859115765,225.81157155998062,305.25401290858423
mt:Cyt-b,1334.9081429738997,0.0995579985029253,0.29920982547522457,0.33273639441753217,0.7393332746343853,0.836505919023577,1914.6727339905312,1022.1282324169599,1206.9355460808763,1383.6638910554943,1076.4834079328848,1405.565046366651
dunk,4.090872362289332,-0.3104295942507966,0.9335819352920178,-0.33251456836908094,0.7395007409615637,0.8365921511766555,6.5036437975221855,3.4736728374408155,1.1300894626225433,3.550131856460537,6.895009818625362,2.992686401064551
CG4662,79.94306685479212,0.07184981993536009,0.21625940101869492,0.3322390591896114,0.7397087522643866,0.8367242246465018,75.44226805125734,85.10498451729998,84.75670969669075,75.44030194978642,74.12135555022265,84.7927813634956
HipHop,59.33176973497157,0.08326276521546734,0.2510711072891248,0.33163021470082904,0.7401685015051511,0.8371409846779208,66.3371667347263,62.52611107393468,54.24429420588208,63.90237341628967,49.1269449577057,59.85372802129102
mt:CoIII,1056.0764866155773,0.10346270930313926,0.312269656599561,0.3313248889750907,0.7403990933218483,0.8372984935950049,1536.1606649747403,808.4973529143498,937.974253976711,1123.61673256976,836.8818167356534,1093.3280985222493
sina,355.0294377115289,-0.0406098439553672,0.12270221648612337,-0.3309625947951792,0.7406727398108028,0.8375046470874988,340.7909349901625,357.788302256404,351.457822875611,372.76384492835643,373.19240643309774,334.18331478554154
CG33108,25.24295996545289,-0.12910388553275007,0.3909579631457756,-0.33022446836467534,0.7412303598017351,0.8378251681250533,14.308016354548807,30.394637327607136,27.12214710294104,23.075857066993493,33.61317286579864,22.943929074828226
CG10616,160.6428811772178,0.05861296768852654,0.17742963782586135,0.3303448533556291,0.7411394052879106,0.8378251681250533,153.48599362152356,191.92042426860505,144.65145121568554,142.00527425842148,148.2427111004453,183.5514325986258
CG2662,43.09751442318879,0.09588611162139668,0.29022365207489037,0.3303869651418137,0.7411075894094228,0.8378251681250533,37.72113402562867,46.02616509609081,49.723936355391906,39.93898338518105,48.265068730377536,36.90979894646279
isopeptidase-T-3,80.01161041833443,0.07174282773585564,0.21792413866807797,0.32921010115876936,0.741996888485847,0.8385881994129987,80.6451830892751,90.3154937734612,74.58590453308786,84.31563159093776,72.39760309556631,77.80984642767832
ND-SGDH,294.9241192339536,0.043510866350363275,0.1322642150590102,0.3289693008116423,0.742178892143623,0.8386188001367834,297.8668859265161,274.4201541578244,326.595854697915,281.3479496244976,293.0379172915779,296.2759537053906
CG13023,2.0697490004800443,0.4117368321674654,1.2517375591366442,0.3289322343666439,0.7422069092833616,0.8386188001367834,1.300728759504437,3.4736728374408155,2.2601789252450866,2.662598892345403,1.7237524546563405,0.9975621336881837
Mrtf,1302.4519916598724,0.04072272271500943,0.12394483054143274,0.3285552333011298,0.7424918896915045,0.8387955150251657,1106.920174338276,1294.811550156064,1559.5234584191098,1133.3795951750265,1351.421924450571,1368.655247420188
CG7133,137.98745563601466,-0.05797118208774628,0.17653426581689702,-0.3283848708888875,0.7426206806178222,0.8387955150251657,139.17797726697475,140.68374991635304,125.4399303511023,122.47954904788854,146.51895864578896,153.6245685879803
wisp,7.0162308701967095,-0.22796936981519428,0.694261812042302,-0.32836224873809405,0.7426377830998332,0.8387955150251657,5.202915038017748,5.210509256161223,9.040715700980346,9.762862605266477,6.895009818625362,5.985372802129102
CG14304,3.5525267120285737,-0.3126091234011257,0.9526506078756806,-0.3281466686912781,0.7428007692841319,0.8388352378989911,2.601457519008874,3.4736728374408155,3.39026838786763,3.550131856460537,4.309381136640852,3.9902485347527348
PTPMT1,26.37192740116179,0.1253941599595289,0.38221339498433965,0.3280736928768984,0.7428559442083233,0.8388352378989911,40.32259154463755,23.447291652725504,19.211520864583235,22.188324102878358,24.132534365188768,28.929301876957325
CG12375,103.13791716133987,-0.06438532061390954,0.1964168342646648,-0.3277994009777827,0.7430633402727235,0.8389660965049666,113.16340207688602,93.789166610902015,96.05760432291618,103.84135680147071,98.2538899154114,113.72208324045293
ND-B15,98.37219229769137,-0.06448089767666182,0.19685346199028086,-0.3275578545824376,0.743245992431342,0.8390689888696643,98.85538572233722,89.447075564101,100.57796217340635,97.62862605266477,99.97764237006776,103.7464619035711
MED4,41.6353207320042,0.0955616792083252,0.29205778049050385,0.32720127862312626,0.743515653869405,0.8392434039096834,39.02186278513311,43.42091046801019,46.33366796752428,35.50131856460537,39.64630645709583,45.88785814965645
Mcm10,103.87620064765896,-0.06418686121038457,0.196223200141346,-0.3271114789899903,0.743583570021636,0.8392434039096834,93.65247068431947,106.81543975130508,103.96823056127398,118.04188422731286,106.01077596136494,94.76840270037745
CG8353,13.03972271031877,-0.19091916680136758,0.5841679704869148,-0.32682238062835406,0.7438022308804321,0.8393868602550224,13.007287595044371,15.63152776848367,7.910626238357803,7.987796677036209,26.718163047173277,6.982934935817286
CG6356,13.567540208769959,0.16571720374143606,0.5083381603688893,0.32599796092659833,0.7444258978786904,0.8399872777540719,16.909473873557683,9.552600302962242,16.95134193933815,15.088060389957283,12.928143409922555,9.975621336881836
par-6,499.03952072955525,-0.03798698229639549,0.11657338488897973,-0.3258632519984979,0.7445278200636065,0.8399988991315708,526.795147599297,506.28781605699885,444.1251588106595,481.0428665504028,497.30258316835426,538.6835521916191
Vps37B,80.06860702327027,-0.07232798181932172,0.2223265338372592,-0.32532321073410464,0.7449364658416837,0.8403440316898421,72.84081053224847,72.07871137689692,89.27706754718092,88.75329641151343,70.67385064090996,86.78790563087198
Chd64,1273.7446109872958,-0.03820820164132738,0.11748535074384817,-0.3252167304214143,0.745017047292216,0.8403440316898421,1465.9213119615006,1044.7071058603253,1263.4400192120033,1317.0989187468592,1219.554861669361,1331.7454484737252
CG15497,2.1968153436239413,0.4131695941472993,1.2716097475050496,0.3249185490736879,0.745242717800986,0.840495169983939,2.601457519008874,2.6052546280806115,2.2601789252450866,0,1.7237524546563405,3.9902485347527348
CG3734,16.34564962520881,-0.15324299792663842,0.4738928280145724,-0.32337057846742967,0.7464146085809724,0.8417133003038567,13.007287595044371,12.157854931042854,21.471699789828325,14.200527425842148,23.270658137860597,13.965869871634572
CG31109,40.657325022763146,-0.09499147514775033,0.29395260049314065,-0.3231523551361368,0.7465798617493,0.8417961102592033,44.22477782315086,39.947237630569376,33.9026838786763,42.60158227752645,41.370058911752174,41.897609614903715
CG17760,5.709143170114953,0.2538208155096104,0.7867352452820311,0.32262545377463037,0.746978914404415,0.8421424849065022,10.405830076035496,6.078927465521427,2.2601789252450866,6.2127307488059405,4.309381136640852,4.987810668440918
mus301,116.92275005643465,0.06119177666351525,0.18980455290626308,0.32239361873334743,0.7471545178907194,0.8422368892194904,118.36631711490377,123.31538572914894,116.39921465012196,134.0174775813853,101.70139482472409,107.73671043832384
Tsp42Ep,8.077943507810016,-0.21351913090963517,0.6647670624143275,-0.3211939083356024,0.7480634482255653,0.8429505522777755,9.105101316531059,7.815763884241835,5.650447313112717,12.425461497611881,9.480638500609873,3.9902485347527348
CG4945,12.173545946761315,0.1726240633108259,0.5372974112882433,0.3212821422253577,0.7479965880946244,0.8429505522777755,16.909473873557683,9.552600302962242,12.430984088847977,12.425461497611881,7.756886045953532,13.965869871634572
Ag5r2,4.208152756100042,-0.29704455514765143,0.9242770903811237,-0.3213804152877637,0.7479221229091786,0.8429505522777755,7.804372557026622,2.6052546280806115,1.1300894626225433,3.550131856460537,5.171257363969022,4.987810668440918
Alg14,23.90234476931493,0.12121299920024532,0.37769237777202097,0.3209304882329681,0.7482630687693534,0.8429936587931264,28.616032709097613,22.5788734433653,23.73187871507341,20.41325817464809,24.132534365188768,23.941491208516407
Cdk1,126.83185363171346,-0.05659912685147089,0.17637579820674854,-0.3209007552449182,0.7482856015770574,0.8429936587931264,127.47141843143483,126.78905856658976,118.65939357536705,124.2546149761188,130.14331032655372,133.6733259142166
JMJD5,58.54713772966456,0.08178789704910948,0.2551092561521328,0.32059948855926956,0.7485139252396136,0.8431472744313524,62.434980456212976,48.631419724171415,70.06554668259768,54.13951081102319,55.1600785490029,60.8512901549792
Taf4,1166.3523026512007,-0.03643305868200201,0.11375150254999603,-0.3202863950389487,0.7487512355798671,0.8433109739307397,1031.4779062870186,1089.864852747056,1333.5055658946012,1088.1154140051547,1279.0243213550048,1176.1257556183687
Exd2,159.20736906876903,0.05160684782872275,0.1613190623306458,0.3199054537209456,0.7490400034892648,0.8435325822367744,152.18526486201912,168.47313261587956,164.99306154289133,162.41853243306957,152.55209223708613,154.62213072166847
cN-IIIB,82.39761055834431,0.06901175297689614,0.21590829280760124,0.3196345637283763,0.7492453697499233,0.8436602247442025,76.74299681076178,95.52600302962243,80.23635184620058,79.8779667703621,86.18762273281703,75.81472216030195
CG14442,793.3385902123266,0.03952142494818885,0.12383140109443391,0.3191551141220617,0.7496088921431927,0.8439658999347649,677.6796837018117,805.0236800769089,928.9335382757306,717.1266350050286,860.1524748735139,771.115529340966
CG33927,26.278003888178297,-0.1255551362944964,0.3938706608976415,-0.3187725026493544,0.7498990310302058,0.8440852445039813,18.210202633062117,37.34198300248877,19.211520864583235,31.0636537440297,31.8894204111423,19.951242673763673
CG12895,93.0263264871484,-0.06958636677279859,0.21826847534882743,-0.3188108894863933,0.749869920231644,0.8440852445039813,104.05830076035497,102.47334870450406,65.54518883210751,94.96602716031937,91.35888009678605,99.75621336881836
Cht2,128.0503022327983,0.06357913234630405,0.19992476861498437,0.3180152853833979,0.7504733422886583,0.8446279894552441,128.77214719093928,125.05222214786936,139.00100390257282,160.64346650483932,99.11576614273959,115.7172075078293
CG10257,6.992946153561073,-0.2262788687373469,0.7121416053736324,-0.3177442056887371,0.7506789762562955,0.8447557204268709,9.105101316531059,6.947345674881631,3.39026838786763,5.325197784690806,11.204390955266213,5.985372802129102
Mal-A6,42.99124133851038,-0.09465274069239382,0.2983816612456531,-0.31722036903088247,0.7510763952205318,0.8450992134734703,54.63060789918636,39.078819421209175,31.642504953431214,46.151714133986985,46.541316275721194,39.902485347527346
Smn,60.828166663317084,0.07822946789674902,0.24711204294388175,0.3165748903403896,0.7515661911212694,0.8454428024785029,63.735709215717414,52.97351077097244,71.19563614522023,59.464708595714,57.745707230987406,59.85372802129102
fbl,118.86049247695667,0.06111161170669422,0.19300579112042976,0.3166309743968378,0.7515236299862998,0.8454428024785029,97.55465696283278,130.26273140403057,135.6107355147052,112.71668644262206,129.28143409922555,107.73671043832384
CG5504,283.7376715819698,0.0429712794128794,0.13586137203378476,0.31628768920568306,0.7517841544979469,0.8455842385519785,310.87417352156046,279.63066341398564,274.61173941727805,292.88587815799434,293.0379172915779,251.3856576894223
MED24,163.88661393401568,-0.05177763760520875,0.16379098182568808,-0.31612019799913205,0.7519112764694388,0.8456234767752472,145.68162106449694,178.894151128202,157.08243530453353,176.61905985891173,159.4471020557115,165.59531419223848
Pex14,192.46283920039662,0.04767988538254268,0.15092706105512638,0.3159134289716774,0.7520682186865048,0.8456424898358201,195.10931392566556,204.94669740900812,186.46476133271963,200.58244989002034,180.1321315115876,187.54168113337852
Gdap2,481.03562019483303,0.03485438610205376,0.11034936662649979,0.3158548813426871,0.7521126594809422,0.8456424898358201,474.7659972191195,500.20888859147743,484.8083794650711,457.9670094834093,482.6506873037754,485.81275910614545
CG15742,1.766194601635241,0.44618630446234925,1.4134811685822257,0.31566483825878683,0.7522569180496332,0.8457009717570861,2.601457519008874,3.4736728374408155,0,2.662598892345403,0.8618762273281703,0.9975621336881837
CG15210,13.109475381652318,-0.1641733558346208,0.5208350478653528,-0.31521180555626355,0.752600842594181,0.8459838799538316,16.909473873557683,11.28943672168265,9.040715700980346,15.975593354072418,9.480638500609873,15.960994139010939
CG2162,351.184386614123,-0.04096049099484936,0.13007011964827847,-0.3149108427485904,0.7528293488344184,0.8461369952327997,301.7690722050294,373.4198300248877,361.6286280392139,333.7123945072905,371.4686539784414,365.1077409298752
