Symbol,baseMean,log2FoldChange,padj
CG32668,25.793470184870273,-1.3780653217956234,0.005506190452680799
Pkg21D,17.579640236243932,-1.5323950386886096,0.005651424349040681
CG14431,23.80270285692296,-1.2698558618850975,0.006111738678143745
CG32147,38.316306705200766,-1.0451962017219396,0.006189027256410869
CG9123,27.561186731646064,-1.2148782018997792,0.006196950372733497
CG9314,17.160755899186277,-1.548224589083092,0.006307429164894135
ELOVL,27.256843828579107,-1.2463649997283746,0.006322787441530795
CG12914,11.572408413927468,-2.0594416672044935,0.006366360707206641
Prx2540-2,10.72348578874019,-2.4238809094565763,0.006419793091540983
RhoU,22.32539724199795,-1.3330368492506453,0.0064304415450719835
CG8800,2.7653095200603297,-4.789069276185262,0.006534256643827414
CG9902,41.787153912345204,-1.0216694012621914,0.00674056072426652
yellow-d,18.359847397366078,-1.7807436036456183,0.0071703128496504445
CG30060,33.08858796612365,-1.2476451353594769,0.0072501636002655035
ect,22.016914278582977,-1.3340115936647223,0.007348194081864177
ppk27,13.538499829752773,-1.7365612444255307,0.007489056363573323
CG12910,23.431583254822883,-1.277396266991676,0.007633343162996736
CG15406,33.13825933550207,-1.0867719807433776,0.008002423370613616
CG13532,11.729466569952145,-2.1494806684757735,0.008505313376351402
CG13032,23.599607788447575,-1.2916122536907668,0.008627581882186637
CG9485,25.530925205428865,-1.381874970745302,0.008712121577711422
CG32669,26.19415275447855,-1.172514579806782,0.008712121577711422
CG3270,11.106203841482687,-1.9243228806188006,0.008915726579048534
CG10527,27.276440674297863,-1.2109009371766408,0.009192854265418729
gskt,5.529546590718387,-3.2504724227278716,0.009872384092483866
CG5246,67.25594197112892,-2.2094614640744394,0.010133442069552754
CG43110,13.589248289189708,-1.821226288793806,0.010159067331815895
CG34141,15.797270739159737,-1.5278575751370966,0.010287736494656665
CG17764,6.997594060289865,-2.531801548579502,0.010565068610963988
s-cup,12.19018829558007,-1.8739699859922203,0.010809345653864169
CG11997,25.221110559168885,-1.1821707388501541,0.011063227534255734
CG7054,20.33781956869649,-1.300697627189763,0.011219913709137145
CG44245,20.876518504905878,-1.2917732358440799,0.011219913709137145
CG16719,9.054163970405998,-2.2915832417875777,0.011863524818880616
CG32461,14.649736557162583,-1.523094130822106,0.011961039762358688
CG12539,27.11026931203031,-1.1244787496570179,0.0121709226261301
CG13654,43.25217863671956,-1.0164304151330352,0.012397129632612152
Cpr73D,22.669195428722738,-1.2000804776993566,0.01257412937381017
CG42272,30.987044129131768,-1.246633983888108,0.013219715247357192
sa,5.776976484177606,-2.885262487739194,0.013326042550432954
Ugt36A1,28.597642074975592,-1.1161346592052004,0.013398227338255981
RabX4,21.68360298877779,-1.2549611645778758,0.013570328744380647
CG13920,6.006027445263666,-2.8259832620484713,0.013681166131199496
Nepl14,14.864748226425322,-1.514781583147461,0.014208091243871825
GstT2,31.615688133665877,-1.0386265336901417,0.01433992167067823
Ir51b,14.76995836720281,-1.5194380276817119,0.014371863520325339
Ca-alpha1D,18.646889021853696,-1.364638785567273,0.014461278303786084
CG14505,31.712376417709603,-1.0217014869544543,0.014874246655855242
qtc,23.72559001269901,-1.2271485597047052,0.015151162442720705
ppk17,10.575862187923322,-1.846209170112274,0.015341782066111849
Dh44-R2,12.909718055769266,-1.6538299050816898,0.016323105607142813
tap,26.88808964673889,-1.070032813448741,0.01635660292079065
CG31999,17.685586795355846,-1.381642346137802,0.01700964326163831
CG8323,28.543542447842498,-1.0682767702285987,0.01706205036302368
Gpo2,8.802578471039894,-1.9508312178527034,0.01818288105977117
CG13563,13.58589339780976,-1.53159585837137,0.018230321319851705
teq,26.180854902852886,-1.055304183820627,0.019155863217290757
CG15461,5.9557478365104,-2.5072460827661027,0.01979119183738344
Nepl13,24.52997998326721,-1.0843314829851978,0.020019457468255106
Spn27A,25.426607274422413,-1.0615962490386033,0.020251197474845915
Mthfs,14.334061064090887,-1.4731895224809295,0.020323421126939134
Adgf-A2,10.686439788905458,-1.7780446681617434,0.02146779495877251
slgA,11.947433232964231,-1.5859793913934066,0.021800244448878563
CG32266,9.348405368102975,-1.8702057536088539,0.02196697367311979
UQCR-11L,14.641182678443164,-1.4048505012945907,0.02213868775932489
CG1628,16.150365138389564,-1.308464316767807,0.023374580902195796
cu,23.79137907247257,-1.162726661563435,0.023390147928846753
CG31115,6.947880244143142,-2.575301718175429,0.023472845277255367
Mst77F,14.48150838475257,-1.4028926181144596,0.023832661279351446
Idgf6,19.440658925450997,-1.2230897712754947,0.0240763167395158
Lectin-galC1,22.12291652474335,-1.1199031169845877,0.024258169748667274
CG12057,21.139889762315413,-2.5699150011133867,0.025290355953096196
CG8080,18.421886131348682,-1.2035688479981803,0.02538381642184213
Gem4c,4.585765338079196,-2.9554584650695843,0.025759779590957505
Pkd2,5.026346027677608,-2.6596866500871217,0.028898897171413626
CG11275,21.707235937281474,-1.1416547117085527,0.028941245885553118
CG33463,9.730402882998673,-1.8857377861636897,0.02918241229496861
CG10469,12.647112903332445,-1.4410740039443826,0.029751659001955272
CG33109,4.541580938728221,-3.5962964936404545,0.029841174458409014
miple1,14.912693286224048,-1.3257706457992524,0.02989038837776803
Pcp,11.090272467609156,-1.652990594647813,0.02991584335795721
CG1265,17.41889884994306,-1.2044618308611255,0.029972191697473415
unc,6.101385067440604,-2.288908358027295,0.03010568221283505
CG17028,18.119987855449097,-1.2376517645281626,0.030831306077564295
CG6808,11.238608424463173,-1.5570131044074258,0.03159375433095281
CG4984,14.691992502753843,-1.333105961282083,0.0320147673177113
CG6225,11.910441959209143,-1.5459990897142255,0.03205568768940275
CG30466,25.60021456770997,-1.07967449018728,0.032185964332128524
CG34370,6.9807363569059495,-2.14478055142576,0.03269658557542862
CG11630,4.903381809055014,-2.5978214998648896,0.03289592510688133
CG32219,15.033068519911543,-1.394631494495518,0.03303077504432892
CG33710,7.033742387452841,-1.9724451369098446,0.033286075784387206
twe,25.940551778353466,-1.0036912380820955,0.03348691838368009
CCHa1-R,12.768544782148297,-1.4678554211551047,0.033934236189061245
CG7694,16.670420321081554,-1.2293181042804988,0.03406005590279728
CG43091,11.82594240085239,-1.4727928019763814,0.03416605464435661
CG31807,23.336331199917186,-1.0163404841721246,0.03670312080789977
CG8958,6.486059047706925,-2.2699244613429044,0.03773245185781424
Jon99Fii,35.01834198225327,-1.0814818715069408,0.038194998144763084
CG10793,17.011846305140185,-1.177510181053139,0.038381638372114474
CG43902,1.8808189750054904,-4.227389930807209,0.0386678558963519
CG32523,5.890420872819747,-2.1727108539940256,0.04012574505255
CG43095,11.359102747832724,-1.4796974344776817,0.040127156416010584
CG15093,7.855945900099343,-1.7856487895919742,0.041036277283734
CG5078,8.260960120439131,-1.7114022985164339,0.04118470604709307
ND-51L1,18.23967056817734,-1.1761848045093501,0.04158501123456973
CG32681,22.168950376861403,-1.0538715500558014,0.04183711605482919
Tsp42Er,5.196356076519191,-2.3224782828385893,0.042484458660619576
CG13337,4.247943858209999,-2.7738245082652644,0.043032688212912396
TTLL6B,14.338474233707394,-1.2991512240235932,0.04366121619655103
lz,4.830429187994139,-2.6146826009442927,0.04464779122928586
sxe2,17.679316809207478,-1.113106188195698,0.04501340795387785
MFS12,12.575692622078314,-1.437799991675185,0.04510297214648263
CG34256,7.25824222463377,-1.8535549037592516,0.04516483240228252
CG44405,3.7375697598337223,-3.349690274265507,0.04589497357304801
CG18537,20.17296339013327,-1.0571420710824946,0.04604806453363422
CG31683,21.169175324494446,-1.0071535251018224,0.04729457395563778
tilB,7.712176079072842,-1.7410072005105242,0.048699781138233256
CG43169,6.784467085928063,-1.9256321476662515,0.04870874034485434
